Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,pre_pts
12,Thurl Bailey,PF,25,UTA,81,2,26.6,5.7,12.8,0.447,0.0,0.0,0.0,5.7,12.8,0.448,0.447,2.3,2.9,0.805,1.8,3.5,5.3,1.3,0.5,1.1,1.5,1.9,13.8,19.6
15,Charles Barkley*,PF,23,PHI,68,62,40.3,8.2,13.8,0.594,0.3,1.5,0.202,7.9,12.3,0.643,0.606,6.3,8.3,0.761,5.7,8.9,14.6,4.9,1.8,1.5,4.7,3.7,23.0,28.3
16,John Battle,SG,24,ATL,64,8,12.6,2.3,4.9,0.457,0.0,0.2,0.0,2.3,4.8,0.472,0.457,1.5,2.0,0.738,0.3,0.7,0.9,1.9,0.5,0.1,0.9,1.2,6.0,10.6
17,William Bedford,C,23,PHO,50,18,19.6,2.8,7.2,0.397,0.0,0.0,0.0,2.8,7.1,0.398,0.397,1.0,1.7,0.581,1.6,3.3,4.9,1.1,0.4,0.7,1.7,2.5,6.7,2.7
18,Benoit Benjamin,C,22,LAC,72,61,31.0,4.4,9.9,0.449,0.0,0.0,0.0,4.4,9.9,0.45,0.449,2.6,3.7,0.715,1.9,6.3,8.1,1.9,0.8,2.6,2.6,3.5,11.5,13.0
19,Kent Benson,C,32,UTA,73,2,12.3,1.9,4.3,0.443,0.0,0.1,0.286,1.9,4.2,0.447,0.446,0.6,0.8,0.81,1.1,2.1,3.2,0.5,0.5,0.4,0.6,1.9,4.5,2.5
20,Walter Berry,SF-PF,22,TOT,63,45,25.2,6.5,12.2,0.531,0.0,0.0,0.0,6.5,12.1,0.533,0.531,3.0,4.6,0.649,2.2,2.7,4.9,1.7,0.6,0.6,2.4,3.1,15.9,17.4
22,Larry Bird*,SF,30,BOS,74,73,40.6,10.6,20.2,0.525,1.2,3.0,0.4,9.4,17.2,0.547,0.555,5.6,6.1,0.91,1.7,7.5,9.2,7.6,1.8,0.9,3.2,2.5,28.1,29.9
23,Otis Birdsong,SG,31,NJN,7,6,18.1,2.7,6.0,0.452,0.0,0.1,0.0,2.7,5.9,0.463,0.452,0.9,1.3,0.667,0.4,0.6,1.0,2.4,0.4,0.0,1.3,2.3,6.3,10.9
24,Uwe Blab,C,24,DAL,30,0,5.3,0.7,1.7,0.392,0.0,0.0,,0.7,1.7,0.392,0.392,0.4,0.9,0.464,0.4,0.8,1.2,0.4,0.1,0.3,0.5,1.1,1.8,2.2
25,Rolando Blackman,SG,27,DAL,80,80,34.5,7.8,15.8,0.495,0.1,0.2,0.333,7.8,15.6,0.497,0.497,5.2,5.9,0.884,1.2,2.3,3.5,3.3,0.8,0.3,2.2,1.8,21.0,18.7
26,Manute Bol,C,24,WSB,82,12,18.9,1.3,2.8,0.446,0.0,0.0,0.0,1.3,2.8,0.448,0.446,0.5,0.8,0.672,1.0,3.4,4.4,0.1,0.2,3.7,0.7,2.3,3.1,2.3
28,Dudley Bradley,SG,29,MIL,68,2,13.2,1.1,3.1,0.357,0.2,0.7,0.26,0.9,2.4,0.387,0.387,0.7,0.9,0.81,0.5,1.0,1.5,1.0,1.5,0.1,0.5,1.7,3.1,6.5
29,Adrian Branch,SF,23,LAL,32,0,6.8,1.5,3.0,0.5,0.0,0.1,0.0,1.5,2.9,0.511,0.5,1.3,1.7,0.778,0.7,0.9,1.7,0.5,0.5,0.1,0.8,1.2,4.3,6.7
30,Randy Breuer,C,26,MIL,76,10,19.3,3.2,6.5,0.485,0.0,0.0,,3.2,6.5,0.485,0.485,1.6,2.7,0.584,1.7,2.9,4.6,0.6,0.7,0.8,1.3,3.0,7.9,12.0
31,Frank Brickowski,PF-C,27,TOT,44,0,11.1,1.4,2.8,0.508,0.0,0.1,0.0,1.4,2.7,0.525,0.508,1.1,1.6,0.714,1.1,1.5,2.6,0.4,0.5,0.1,0.7,2.7,4.0,16.0
34,Michael Brooks,SF,28,IND,10,0,14.8,1.3,3.7,0.351,0.0,0.0,,1.3,3.7,0.351,0.351,0.7,1.0,0.7,0.9,1.9,2.8,1.1,0.9,0.0,1.1,1.9,3.3,2.7
35,Mike Brown,C,23,CHI,62,3,13.2,1.7,3.2,0.527,0.0,0.0,,1.7,3.2,0.527,0.527,0.7,1.2,0.639,1.1,2.3,3.5,0.4,0.3,0.1,1.0,2.1,4.2,4.3
37,Michael Cage,PF,25,LAC,80,76,36.5,5.7,11.0,0.521,0.0,0.0,0.0,5.7,10.9,0.522,0.521,4.3,5.8,0.73,4.4,7.1,11.5,1.6,1.2,0.8,2.1,2.8,15.7,14.5
38,Tony Campbell,SF,24,DET,40,0,8.3,1.4,3.6,0.393,0.0,0.1,0.0,1.4,3.6,0.401,0.393,0.6,1.0,0.615,0.5,0.9,1.5,0.5,0.3,0.0,0.9,1.0,3.5,11.0
39,Rick Carlisle,SG,27,BOS,42,0,7.1,0.7,2.2,0.326,0.1,0.4,0.313,0.6,1.8,0.329,0.353,0.4,0.5,0.75,0.2,0.5,0.7,0.8,0.2,0.0,0.6,0.7,1.9,2.8
40,Antoine Carr,PF,25,ATL,65,2,10.7,2.1,4.1,0.506,0.0,0.0,0.333,2.0,4.0,0.508,0.508,1.1,1.6,0.709,0.9,1.5,2.4,0.5,0.2,0.7,0.6,2.2,5.3,8.8
42,Joe Barry Carroll,C,28,GSW,81,81,33.6,8.5,18.0,0.472,0.0,0.0,,8.5,18.0,0.472,0.472,4.2,5.3,0.787,2.1,5.1,7.3,2.6,1.1,1.5,2.8,3.1,21.2,12.7
43,Bill Cartwright,C,29,NYK,58,50,34.3,5.8,10.9,0.531,0.0,0.0,,5.8,10.9,0.531,0.531,6.0,7.6,0.79,2.3,5.4,7.7,1.7,0.7,0.4,2.2,3.2,17.5,11.1
44,Terry Catledge,PF,23,WSB,78,77,27.6,5.3,10.7,0.495,0.0,0.1,0.0,5.3,10.7,0.497,0.495,2.6,4.3,0.594,3.2,4.0,7.2,0.7,0.6,0.2,1.9,2.5,13.1,10.7
45,Tom Chambers,PF,27,SEA,82,82,36.8,8.0,17.6,0.456,0.7,1.8,0.372,7.4,15.9,0.466,0.475,6.5,7.7,0.849,2.0,4.7,6.6,3.0,1.0,0.6,3.3,3.7,23.3,20.4
46,Maurice Cheeks,PG,30,PHI,68,68,38.6,6.1,11.6,0.527,0.1,0.3,0.235,6.0,11.3,0.533,0.529,3.3,4.3,0.777,0.7,2.5,3.2,7.9,2.6,0.2,2.5,1.6,15.6,13.7
48,Ben Coleman,C,25,NJN,68,7,15.1,2.7,4.6,0.581,0.0,0.0,0.0,2.7,4.6,0.583,0.581,1.3,1.8,0.727,1.5,2.8,4.2,0.5,0.5,0.5,1.4,2.9,6.6,8.5
50,Steve Colter,PG,24,TOT,70,31,18.9,2.4,5.7,0.426,0.1,0.2,0.235,2.4,5.4,0.434,0.431,1.2,1.5,0.766,0.3,1.2,1.5,3.0,0.8,0.2,1.0,1.4,6.1,7.1
52,Michael Cooper,SG,30,LAL,82,2,27.5,3.9,9.0,0.438,1.1,2.8,0.385,2.8,6.2,0.461,0.498,1.5,1.8,0.851,0.7,2.4,3.1,4.5,1.0,0.5,1.2,2.4,10.5,8.7
53,Wayne Cooper,C,30,DEN,69,64,22.6,3.4,7.6,0.448,0.0,0.0,0.0,3.4,7.6,0.451,0.448,1.1,1.6,0.725,2.3,4.5,6.9,1.0,0.2,1.5,1.1,3.7,8.0,6.4
54,Tyrone Corbin,SF,24,TOT,63,15,18.6,2.5,6.0,0.409,0.0,0.1,0.25,2.5,6.0,0.411,0.411,1.4,2.0,0.734,1.4,2.0,3.4,1.5,0.9,0.1,1.0,2.0,6.4,7.4
55,Dave Corzine,C,30,CHI,82,39,27.9,3.6,7.5,0.475,0.0,0.1,0.0,3.6,7.5,0.479,0.475,1.2,1.6,0.736,2.4,4.2,6.6,2.5,0.5,1.1,1.4,2.5,8.3,10.1
56,Pat Cummings,PF,30,NYK,49,11,21.6,3.5,7.8,0.45,0.0,0.0,,3.5,7.8,0.45,0.45,1.6,2.2,0.718,2.5,3.9,6.4,0.8,0.5,0.1,1.7,3.0,8.6,5.5
57,Terry Cummings,PF,25,MIL,82,77,33.8,8.9,17.4,0.511,0.0,0.0,0.0,8.9,17.4,0.512,0.511,3.0,4.6,0.662,2.6,5.9,8.5,2.8,1.6,1.0,2.1,3.6,20.8,21.3
58,Earl Cureton,C,29,TOT,78,47,25.3,3.1,6.5,0.476,0.0,0.0,0.0,3.1,6.5,0.478,0.476,1.1,1.9,0.539,2.7,3.1,5.8,1.6,0.4,0.7,1.0,2.4,7.3,4.3
59,Dell Curry,SG,22,UTA,67,0,9.5,2.1,4.9,0.426,0.3,0.9,0.283,1.8,4.0,0.459,0.452,0.4,0.6,0.789,0.4,0.7,1.2,0.9,0.4,0.1,0.7,1.3,4.9,10.0
60,Quintin Dailey,SG,26,LAC,49,5,18.9,4.1,10.0,0.407,0.0,0.2,0.1,4.1,9.8,0.414,0.408,2.4,3.2,0.768,0.7,1.0,1.7,1.6,0.9,0.2,1.4,2.3,10.6,13.4
61,Adrian Dantley*,SF,30,DET,81,81,33.8,7.4,13.9,0.534,0.0,0.1,0.167,7.4,13.8,0.536,0.534,6.7,8.2,0.812,1.3,2.8,4.1,2.0,0.8,0.1,2.2,2.4,21.5,20.0
62,Brad Daugherty,C,21,CLE,80,80,33.7,6.1,11.3,0.538,0.0,0.0,,6.1,11.3,0.538,0.538,3.5,5.0,0.696,1.9,6.2,8.1,3.8,0.6,0.8,3.1,3.1,15.7,18.7
63,Brad Davis,PG,31,DAL,82,6,19.3,2.4,5.3,0.456,0.4,1.3,0.302,2.0,4.0,0.506,0.493,1.8,2.1,0.86,0.3,1.1,1.4,4.5,0.8,0.1,1.4,1.9,7.0,7.2
64,Walter Davis,SG,32,PHO,79,79,33.5,9.9,19.2,0.514,0.3,1.0,0.259,9.6,18.2,0.529,0.521,3.6,4.2,0.862,1.1,1.9,3.1,4.6,1.2,0.1,2.9,2.3,23.6,17.9
65,Darryl Dawkins,C,30,NJN,6,2,17.7,3.3,5.3,0.625,0.0,0.0,,3.3,5.3,0.625,0.625,2.8,4.0,0.708,1.5,1.7,3.2,0.3,0.3,0.5,2.5,4.2,9.5,1.7
66,Johnny Dawkins,PG,23,SAS,81,14,20.8,4.1,9.4,0.437,0.2,0.6,0.298,4.0,8.9,0.446,0.446,1.9,2.4,0.801,0.7,1.4,2.1,3.6,0.8,0.0,1.5,1.5,10.3,15.8
67,Darren Daye,SF,26,TOT,62,2,11.8,1.6,3.3,0.5,0.0,0.0,,1.6,3.3,0.5,0.5,0.5,1.0,0.523,0.6,1.4,2.0,1.2,0.4,0.1,0.9,1.6,3.8,6.0
68,James Donaldson,C,29,DAL,82,82,36.9,3.8,6.5,0.586,0.0,0.0,,3.8,6.5,0.586,0.586,3.3,4.0,0.812,3.6,8.3,11.9,0.8,0.6,1.7,1.3,2.3,10.8,7.0
70,Greg Dreiling,C,24,IND,24,0,5.3,0.7,1.5,0.432,0.0,0.0,,0.7,1.5,0.432,0.432,0.4,0.5,0.833,0.5,1.3,1.8,0.3,0.1,0.1,0.3,1.8,1.8,1.7
71,Larry Drew,PG,28,LAC,60,22,26.1,4.9,11.4,0.432,0.2,1.2,0.167,4.7,10.2,0.463,0.441,2.3,2.8,0.837,0.4,1.3,1.7,5.4,1.0,0.0,2.5,1.8,12.4,10.3
72,Clyde Drexler*,SG,24,POR,82,82,38.0,8.6,17.2,0.502,0.1,0.6,0.234,8.5,16.6,0.511,0.506,4.4,5.7,0.76,2.8,3.5,6.3,6.9,2.5,0.9,3.1,3.4,21.7,27.0
73,Kevin Duckworth,C,22,TOT,65,1,13.5,2.0,4.2,0.476,0.0,0.0,0.0,2.0,4.2,0.478,0.476,1.4,2.1,0.687,1.2,2.3,3.4,0.4,0.3,0.3,1.2,3.0,5.4,15.8
74,Joe Dumars*,SG,23,DET,79,75,30.9,4.7,9.5,0.493,0.1,0.3,0.409,4.6,9.2,0.495,0.499,2.3,3.1,0.748,0.6,1.5,2.1,4.5,1.1,0.1,2.2,2.5,11.8,14.2
75,T.R. Dunn,SG,31,DEN,81,53,23.9,1.5,3.4,0.428,0.0,0.0,0.0,1.5,3.4,0.431,0.428,0.4,0.7,0.655,1.1,2.1,3.3,1.8,1.2,0.3,0.4,2.0,3.4,2.2
76,Mark Eaton,C,30,UTA,79,79,31.7,3.0,7.4,0.4,0.0,0.0,,3.0,7.4,0.4,0.4,1.8,2.7,0.657,2.7,6.2,8.8,1.3,0.5,4.1,1.8,3.5,7.7,7.0
78,Franklin Edwards,PG,27,SAC,8,0,15.3,1.1,4.0,0.281,0.0,0.5,0.0,1.1,3.5,0.321,0.281,1.3,1.8,0.714,0.3,1.0,1.3,3.6,0.6,0.0,2.1,0.9,3.5,8.3
79,James Edwards,C,31,PHO,14,9,21.7,4.1,7.9,0.518,0.0,0.0,,4.1,7.9,0.518,0.518,3.9,5.0,0.771,1.4,2.9,4.3,1.4,0.4,0.5,1.1,3.0,12.0,11.8
80,Craig Ehlo,SG,25,CLE,44,15,20.2,2.3,5.4,0.414,0.1,0.7,0.172,2.1,4.8,0.448,0.425,1.6,2.3,0.707,1.3,2.4,3.7,2.1,0.9,0.7,1.4,1.8,6.2,7.1
81,Dale Ellis,SG,26,SEA,82,76,37.5,9.6,18.5,0.516,1.0,2.9,0.358,8.5,15.6,0.546,0.545,4.7,6.0,0.787,2.3,3.2,5.5,2.9,1.3,0.4,2.9,3.3,24.9,25.8
82,Chris Engler,C,27,TOT,30,0,6.5,0.8,1.7,0.451,0.0,0.0,,0.8,1.7,0.451,0.451,0.4,0.5,0.75,0.8,1.1,1.9,0.3,0.2,0.4,0.4,1.1,1.9,1.9
83,Alex English*,SF,33,DEN,82,82,37.6,11.8,23.4,0.503,0.0,0.2,0.267,11.7,23.2,0.504,0.504,5.0,5.9,0.844,1.8,2.4,4.2,5.1,0.9,0.3,2.6,2.6,28.6,25.0
85,Mike Evans,SG,31,DEN,81,4,19.3,4.1,9.0,0.458,0.7,2.1,0.314,3.5,6.9,0.502,0.495,1.2,1.5,0.78,0.4,1.1,1.6,2.3,1.0,0.1,1.3,1.8,10.1,6.1
86,Patrick Ewing*,PF,24,NYK,63,63,35.0,8.4,16.7,0.503,0.0,0.1,0.0,8.4,16.6,0.507,0.503,4.7,6.6,0.713,2.5,6.3,8.8,1.7,1.4,2.3,3.6,3.9,21.5,20.2
87,Dave Feitl,C,24,HOU,62,1,8.0,1.4,3.3,0.436,0.0,0.0,0.0,1.4,3.2,0.438,0.436,0.9,1.1,0.746,0.6,1.3,1.9,0.4,0.1,0.1,0.6,1.3,3.7,6.5
88,Kenny Fields,SF,24,TOT,48,17,18.4,3.3,7.3,0.452,0.1,0.3,0.25,3.3,7.1,0.459,0.456,1.5,2.0,0.777,1.3,1.8,3.1,1.3,0.7,0.2,1.1,2.6,8.2,7.4
89,Vern Fleming,PG,24,IND,82,82,31.1,4.5,8.9,0.509,0.0,0.1,0.2,4.5,8.7,0.513,0.51,2.9,3.7,0.788,1.3,2.7,4.1,5.8,1.3,0.2,2.0,2.7,12.0,13.9
90,Sleepy Floyd,PG,26,GSW,82,82,37.4,6.1,12.6,0.488,0.9,2.3,0.384,5.2,10.2,0.512,0.524,5.6,6.5,0.86,0.7,2.6,3.3,10.3,1.8,0.2,3.4,2.4,18.8,15.0
91,World B. Free,SG,33,PHI,20,2,14.3,2.0,6.2,0.317,0.1,0.5,0.222,1.9,5.7,0.325,0.325,1.8,2.4,0.766,0.3,0.7,1.0,1.5,0.3,0.2,0.9,1.3,5.8,6.4
93,Artis Gilmore*,C,37,SAS,82,74,29.3,4.2,7.1,0.597,0.0,0.0,,4.2,7.1,0.597,0.597,3.0,4.3,0.68,2.3,4.8,7.1,1.8,0.5,1.2,2.2,2.9,11.4,3.7
95,Mike Gminski,C,27,NJN,72,66,31.6,6.0,13.2,0.457,0.0,0.0,,6.0,13.2,0.457,0.457,4.3,5.1,0.846,2.7,6.1,8.8,1.4,0.7,1.0,1.8,2.2,16.4,16.9
97,Lancaster Gordon,SG,24,LAC,70,4,16.1,3.2,7.8,0.406,0.2,0.7,0.292,3.0,7.1,0.416,0.418,1.0,1.4,0.737,0.9,0.9,1.8,2.0,0.9,0.2,1.5,1.5,7.5,3.5
99,Stuart Gray,C,23,IND,55,1,8.3,0.7,1.8,0.406,0.0,0.0,,0.7,1.8,0.406,0.406,0.5,0.7,0.718,0.7,1.6,2.3,0.5,0.2,0.5,0.7,1.7,2.0,3.0
100,A.C. Green,PF,23,LAL,79,72,28.4,4.0,7.4,0.538,0.0,0.1,0.0,4.0,7.4,0.543,0.538,2.8,3.6,0.78,2.7,5.1,7.8,1.1,0.9,1.0,1.3,2.2,10.8,11.4
102,Rickey Green,PG,32,UTA,81,80,25.8,3.7,8.0,0.467,0.1,0.2,0.368,3.6,7.7,0.47,0.473,2.1,2.6,0.827,0.5,1.5,2.0,6.7,1.4,0.0,1.6,1.3,9.6,4.9
103,Sidney Green,PF,26,DET,80,69,22.4,3.2,6.8,0.472,0.0,0.0,0.0,3.2,6.8,0.474,0.472,1.5,2.2,0.672,2.5,5.7,8.2,0.8,0.5,0.6,1.6,2.5,7.9,7.8
104,Dave Greenwood,PF,29,SAS,79,78,32.7,4.3,8.3,0.513,0.0,0.1,0.5,4.2,8.2,0.513,0.515,3.1,3.9,0.785,3.2,6.7,9.9,3.0,0.9,0.6,2.0,3.1,11.6,8.6
105,Darrell Griffith,SG,28,UTA,76,10,24.3,6.1,13.7,0.446,0.9,2.6,0.335,5.2,11.0,0.473,0.478,2.0,2.8,0.703,1.1,1.9,3.0,1.7,1.3,0.4,1.8,2.2,15.0,11.3
106,Bob Hansen,SG,26,UTA,72,72,20.2,3.8,8.3,0.453,0.2,0.6,0.356,3.6,7.7,0.46,0.466,1.9,2.5,0.76,1.2,1.7,2.8,1.4,0.6,0.1,1.1,2.0,9.7,9.6
107,Bill Hanzlik,PF,29,DEN,73,10,27.3,4.2,10.2,0.412,0.3,1.1,0.275,3.9,9.1,0.428,0.426,4.3,5.5,0.786,1.1,2.4,3.5,3.8,1.2,0.4,1.8,3.4,13.0,4.5
108,Derek Harper,PG,25,DAL,77,76,33.2,6.5,12.9,0.501,1.0,2.8,0.358,5.5,10.1,0.539,0.539,2.1,3.0,0.684,0.7,1.9,2.6,7.9,2.2,0.3,1.8,2.5,16.0,17.0
109,Ron Harper,SG,23,CLE,82,82,37.4,9.0,19.7,0.455,0.2,1.1,0.213,8.7,18.5,0.47,0.461,4.7,6.9,0.684,2.1,2.7,4.8,4.8,2.5,1.0,4.2,3.0,22.9,15.4
110,Steve Harris,SG,23,HOU,74,3,15.9,3.4,8.1,0.419,0.0,0.1,0.0,3.4,8.0,0.425,0.419,1.5,1.8,0.854,1.0,1.3,2.3,1.4,0.5,0.2,1.0,1.5,8.3,9.2
111,Scott Hastings,PF,26,ATL,40,0,6.4,0.6,1.7,0.338,0.1,0.3,0.167,0.5,1.4,0.375,0.353,0.6,0.7,0.793,0.4,1.4,1.8,0.3,0.3,0.2,0.3,0.9,1.8,2.0
113,Gerald Henderson,PG,31,TOT,74,59,27.6,4.0,9.1,0.442,0.3,1.0,0.247,3.8,8.1,0.467,0.456,2.6,3.1,0.826,0.7,1.7,2.4,6.4,1.4,0.1,2.3,2.8,10.9,7.9
115,Kevin Henderson,PG,22,GSW,5,0,9.0,0.6,1.6,0.375,0.0,0.0,,0.6,1.6,0.375,0.375,0.4,0.4,1.0,0.2,0.4,0.6,2.2,0.2,0.0,0.8,1.8,1.6,3.4
116,Conner Henry,SG,23,TOT,54,0,6.0,0.9,2.5,0.338,0.2,0.8,0.31,0.6,1.7,0.351,0.386,0.3,0.5,0.63,0.1,0.5,0.6,0.6,0.2,0.0,0.5,0.6,2.3,4.7
117,Rod Higgins,SF,27,GSW,73,28,20.5,2.9,5.6,0.519,0.0,0.2,0.176,2.9,5.4,0.534,0.523,2.7,3.3,0.833,1.0,2.3,3.2,1.3,0.5,0.3,1.0,2.0,8.6,15.5
118,Roy Hinson,SF,25,PHI,76,58,32.8,5.2,10.8,0.478,0.0,0.0,0.0,5.2,10.8,0.478,0.478,3.6,4.7,0.758,2.0,4.4,6.4,0.8,0.6,2.1,2.0,3.7,13.9,15.3
119,Craig Hodges,PG,26,MIL,78,43,27.5,4.0,8.7,0.462,1.1,2.9,0.373,2.9,5.8,0.507,0.524,1.7,1.9,0.891,0.6,1.2,1.8,3.1,1.0,0.1,1.6,2.4,10.8,9.5
120,Mike Holton,PG,25,POR,58,1,8.3,1.2,2.9,0.409,0.1,0.4,0.304,1.1,2.6,0.426,0.43,0.8,0.9,0.8,0.2,0.5,0.7,1.3,0.3,0.0,0.7,0.9,3.3,5.3
121,Jeff Hornacek,SG,23,PHO,80,3,19.5,2.0,4.4,0.454,0.2,0.5,0.279,1.8,3.8,0.479,0.471,1.2,1.5,0.777,0.5,1.8,2.3,4.5,0.9,0.1,1.9,1.6,5.3,9.5
122,Phil Hubbard,SF,30,CLE,68,68,30.6,4.7,8.9,0.531,0.0,0.1,0.0,4.7,8.8,0.534,0.531,2.4,4.0,0.596,2.6,3.1,5.7,2.0,1.0,0.1,2.3,3.3,11.8,8.4
123,Jay Humphries,PG,24,PHO,82,82,31.5,4.4,9.2,0.477,0.1,0.3,0.185,4.3,8.9,0.488,0.48,2.4,3.2,0.769,0.8,2.4,3.2,7.7,1.4,0.1,2.4,2.9,11.3,10.0
125,Marc Iavaroni,PF,30,UTA,78,0,10.8,1.3,2.8,0.465,0.0,0.1,0.0,1.3,2.7,0.474,0.465,1.0,1.5,0.672,0.8,1.4,2.2,0.5,0.2,0.1,0.7,2.0,3.6,4.5
127,Buck Johnson,SF,23,HOU,60,3,8.7,1.6,3.4,0.468,0.0,0.0,0.0,1.6,3.3,0.47,0.468,0.7,1.0,0.69,0.6,0.8,1.5,0.7,0.3,0.3,0.6,1.4,3.8,5.4
128,Clemon Johnson,C,30,SEA,78,7,13.5,1.1,2.3,0.494,0.0,0.0,0.0,1.1,2.3,0.5,0.494,0.9,1.4,0.636,1.4,2.2,3.6,0.3,0.3,0.5,0.5,1.8,3.2,1.6
129,Dennis Johnson*,PG,32,BOS,79,78,37.1,5.4,12.1,0.444,0.1,0.8,0.113,5.3,11.3,0.467,0.448,2.6,3.2,0.833,0.6,2.7,3.3,7.5,1.1,0.5,2.2,2.5,13.4,12.6
130,Eddie Johnson,SG,31,SEA,24,0,21.2,3.5,7.8,0.457,0.2,0.6,0.333,3.3,7.1,0.468,0.47,1.8,2.3,0.764,0.5,1.5,1.9,4.8,0.5,0.0,1.7,1.5,9.0,17.7
131,Eddie Johnson,SF,27,SAC,81,30,30.3,7.5,16.2,0.463,0.5,1.5,0.314,7.0,14.7,0.478,0.477,3.3,4.0,0.829,1.8,2.6,4.4,3.1,0.5,0.2,2.0,2.7,18.7,17.7
132,Frank Johnson,PG,28,WSB,18,10,22.2,3.3,7.1,0.461,0.0,0.1,0.0,3.3,7.1,0.465,0.461,1.9,2.7,0.714,0.6,1.1,1.7,3.2,1.2,0.0,1.7,1.7,8.5,7.4
133,Magic Johnson*,PG,27,LAL,80,80,36.3,8.5,16.4,0.522,0.1,0.5,0.205,8.4,15.9,0.532,0.525,6.7,7.9,0.848,1.5,4.8,6.3,12.2,1.7,0.5,3.8,2.1,23.9,19.6
136,Steve Johnson,C,29,POR,79,74,29.7,6.3,11.3,0.556,0.0,0.0,,6.3,11.3,0.556,0.556,4.3,6.2,0.698,2.5,4.7,7.2,2.0,0.6,1.0,3.5,4.3,16.8,15.4
137,Vinnie Johnson,SG,30,DET,78,8,27.8,6.8,14.8,0.462,0.1,0.2,0.286,6.8,14.6,0.464,0.464,2.0,2.6,0.786,1.6,1.7,3.3,3.8,1.2,0.2,1.7,2.0,15.7,12.2
139,Caldwell Jones,PF,36,POR,78,37,20.2,1.4,2.9,0.496,0.0,0.0,0.0,1.4,2.8,0.5,0.496,1.2,1.6,0.782,1.5,4.4,5.8,0.8,0.3,1.0,1.1,2.9,4.1,4.2
140,Charles Jones,PF,29,WSB,79,64,20.4,1.5,3.2,0.474,0.0,0.0,0.0,1.5,3.1,0.476,0.474,0.6,1.0,0.632,1.8,2.7,4.5,1.0,0.8,2.1,1.0,3.2,3.6,2.9
141,Michael Jordan*,SG,23,CHI,82,82,40.0,13.4,27.8,0.482,0.1,0.8,0.182,13.2,27.0,0.491,0.484,10.2,11.9,0.857,2.0,3.2,5.2,4.6,2.9,1.5,3.3,2.9,37.1,35.0
144,Jerome Kersey,SF,24,POR,82,8,25.5,4.5,8.9,0.509,0.0,0.3,0.043,4.5,8.7,0.524,0.51,3.2,4.4,0.72,2.5,3.6,6.0,2.4,1.5,0.9,1.8,4.0,12.3,19.2
145,Albert King,SF,27,NJN,61,15,21.2,4.0,9.4,0.426,0.2,0.5,0.406,3.8,8.9,0.427,0.437,1.3,1.6,0.81,1.3,2.2,3.5,1.7,0.6,0.5,1.7,2.9,9.5,7.2
